beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,feature_complexity_ratio,param_complexity_ratio,n_params,hidden_size,train_window,num_layers,dropout,seq_len
53.202159071654556,0.6724513096819877,0.9411464460317394,2.5643711545231334,-0.28811210936110654,0.3670086696973292,0.2663871574759546,0.05692629521389579,0.6238030095759234,0.7125,0.5702247191011236,0.3888888888888889,27736.916666666668,998529,128,36,8,0.25,12
27.986074739125513,0.6781657446624462,0.565141359596616,2.0868209253678036,-0.24212192237791452,0.27081449717445666,0.014992921670824801,0.002607295222923127,0.5922865013774105,0.6847133757961783,0.5268199233716475,0.23333333333333334,1088.55,65313,32,60,8,0.25,12
38.439733994168925,0.6781657446624462,0.6249179859106989,2.163460500614131,-0.2531123173223022,0.28885111872082087,0.04041512889406516,0.007286377915794902,0.6040268456375839,0.7165605095541401,0.5469348659003831,0.23333333333333334,4225.083333333333,253505,64,60,8,0.25,12
53.78689633986858,0.6781657446624462,0.5777225494405823,2.2806983969171,-0.2784630026216661,0.25330949073385156,0.03105097668780789,0.005901492729549478,0.6046195652173914,0.7085987261146497,0.5459770114942529,0.23333333333333334,16642.15,998529,128,60,8,0.25,12
8.193454639343894,0.6361514499216312,0.6509501056193117,3.7393226213500332,-0.9016801086609241,0.17408235970404037,0.1622623139178657,0.05056259508547296,0.6076923076923076,0.6086286594761171,0.5338827838827839,1.1666666666666667,514.75,6177,32,12,1,0.5,12
10.535181292052656,0.6361514499216312,0.6891601037052952,3.7705559462198472,-0.9071216087074403,0.18277413557441294,0.17457808520141055,0.05485470310298782,0.613251155624037,0.613251155624037,0.5402930402930403,1.1666666666666667,1712.0833333333333,20545,64,12,1,0.5,12
14.123680144770185,0.6361514499216312,0.6782907296847488,3.769256052786808,-0.9058507308319266,0.17995347627902672,0.17134978881078552,0.05382176905156622,0.6101694915254238,0.6101694915254238,0.5366300366300366,1.1666666666666667,6154.75,73857,128,12,1,0.5,12
9.409365237262602,0.6724513096819877,0.5357458825682399,3.2103298015572737,-0.6320768721620253,0.1668818830726859,0.09291370068132614,0.024856968522519465,0.6039453717754173,0.621875,0.5290262172284644,0.3888888888888889,171.58333333333334,6177,32,36,1,0.5,12
12.567358586654471,0.6724513096819877,0.2864392745519029,4.025593179483266,-1.0882925915028645,0.07115455084029898,0.018149074631774852,0.006088399254300471,0.6015748031496063,0.596875,0.5215355805243446,0.3888888888888889,570.6944444444445,20545,64,36,1,0.5,12
16.890501937271264,0.6724513096819877,0.5216663224732931,4.53686294837355,-1.3926199923529712,0.11498392797170759,0.06543522827986324,0.024739221891773047,0.6061588330632091,0.584375,0.5234082397003745,0.3888888888888889,2051.5833333333335,73857,128,36,1,0.5,12
9.47135034404551,0.6781657446624462,0.7262776768145819,2.6842977351124118,-0.38820065819521,0.27056524591679365,0.14667722376080905,0.032810444961143014,0.6075581395348837,0.6656050955414012,0.5402298850574713,0.23333333333333334,102.95,6177,32,60,1,0.5,12
12.772691044647813,0.6781657446624462,0.6806379841172621,3.219303754076594,-0.6341689829418715,0.2114239711786663,0.10239702298435939,0.027470593374984614,0.617737003058104,0.643312101910828,0.5459770114942529,0.23333333333333334,342.4166666666667,20545,64,60,1,0.5,12
17.663905229169327,0.6781657446624462,0.4679683326415934,3.802620549662088,-0.9485704781807485,0.12306469355276019,0.036541720703015645,0.011579524838774984,0.6060606060606061,0.6050955414012739,0.5258620689655172,0.23333333333333334,1230.95,73857,128,60,1,0.5,12
12.55771932859573,0.6361514499216312,0.6971126170570205,3.9212893499985793,-0.9957834986088023,0.17777637782768393,0.16804995477044807,0.054914374825758415,0.6113671274961597,0.613251155624037,0.5384615384615384,1.1666666666666667,1218.75,14625,32,12,2,0.5,12
16.96233051952794,0.6361514499216312,0.6822028439224467,3.9006501271163394,-0.9856592244879234,0.17489465132490195,0.1659809179400208,0.053952790721802396,0.6114551083591331,0.6086286594761171,0.5375457875457875,1.1666666666666667,4485.416666666667,53825,64,12,2,0.5,12
23.43744958342684,0.6361514499216312,0.6826349236006473,3.889279765299515,-0.9735359300507629,0.17551705323211103,0.16689527496021922,0.054091867985573285,0.6111111111111112,0.6101694915254238,0.5375457875457875,1.1666666666666667,17162.75,205953,128,12,2,0.5,12
13.116876251985953,0.6724513096819877,0.6935303200379964,2.831106035875444,-0.4300308811131275,0.24496797762064063,0.15406267238970187,0.036347313475465506,0.6022727272727273,0.6625,0.5355805243445693,0.3888888888888889,406.25,14625,32,36,2,0.5,12
18.01584681889962,0.6724513096819877,0.42281375453827574,3.56418021522216,-0.7664063927686864,0.11862861275434167,0.0682525476971203,0.020272031678381916,0.6014814814814815,0.634375,0.5290262172284644,0.3888888888888889,1495.138888888889,53825,64,36,2,0.5,12
25.274759686270034,0.6724513096819877,0.07311976401812523,4.076402226890571,-1.0733522460049487,0.017937328052609783,-0.05613852985873194,-0.01907026901087481,0.5856269113149847,0.5984375,0.5056179775280899,0.3888888888888889,5720.916666666667,205953,128,36,2,0.5,12
13.397542115677966,0.6781657446624462,0.8336417316671867,2.6538451646626577,-0.3492397130046705,0.31412598698958183,0.196625651095577,0.04348450278405365,0.6076487252124646,0.6831210191082803,0.5440613026819924,0.23333333333333334,243.75,14625,32,60,2,0.5,12
18.52224117281413,0.6781657446624462,0.6544526237053134,3.0882993158555405,-0.5284215022726733,0.21191359928919737,0.12208515662098561,0.031419625472392194,0.592375366568915,0.643312101910828,0.5191570881226054,0.23333333333333334,897.0833333333334,53825,64,60,2,0.5,12
26.4119888296775,0.6781657446624462,0.5093584357686218,3.6448305488687245,-0.8087014963973866,0.13974818004275,0.07737918138251998,0.02350283367912191,0.6,0.6114649681528662,0.5210727969348659,0.23333333333333334,3432.55,205953,128,60,2,0.5,12
18.431869075467155,0.6361514499216312,0.697746541727889,3.942517523019308,-1.0079151752075783,0.1769799468623622,0.16824028721657447,0.055274190035762165,0.6107692307692307,0.6117103235747303,0.5375457875457875,1.1666666666666667,2626.75,31521,32,12,4,0.5,12
25.34738141730577,0.6361514499216312,0.6991326413043041,3.9171038544473604,-0.9943191999919021,0.1784820283767892,0.1698723976629851,0.05545065197082448,0.613251155624037,0.613251155624037,0.5402930402930403,1.1666666666666667,10032.083333333334,120385,64,12,4,0.5,12
35.35177314436693,0.6361514499216312,0.689926585513253,3.901651915936306,-0.9854675495730791,0.17682935340675737,0.16817826855034923,0.05468108864236007,0.6113671274961597,0.613251155624037,0.5384615384615384,1.1666666666666667,39178.75,470145,128,12,4,0.5,12
18.920916875563503,0.6724513096819877,1.0042801246640876,2.6849729448799318,-0.3087984352976543,0.3740373349307613,0.27720716521353433,0.0620244782271001,0.6149584487534626,0.69375,0.5561797752808989,0.3888888888888889,875.5833333333334,31521,32,36,4,0.5,12
26.197328293871323,0.6724513096819877,0.5779397918016657,3.3299855887343424,-0.5571496500908977,0.1735562441341761,0.11977114144223008,0.0332363479124074,0.6131386861313869,0.65625,0.545880149812734,0.3888888888888889,3344.027777777778,120385,64,36,4,0.5,12
